sci_name,category,class,order_name,family,genus,population_trend,marine,freshwater,terrestrial,total_occurrences
Synaphea brachyceras,EN,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Synaphea,,0,0,1,16
Macleania alata,EN,MAGNOLIOPSIDA,ERICALES,ERICACEAE,Macleania,,0,0,1,16
Myrsine punctata,EN,MAGNOLIOPSIDA,ERICALES,PRIMULACEAE,Myrsine,,0,0,1,16
Myrsine alyxifolia,EN,MAGNOLIOPSIDA,ERICALES,PRIMULACEAE,Myrsine,,0,0,1,16
Neuracanthus aculeatus,EN,MAGNOLIOPSIDA,LAMIALES,ACANTHACEAE,Neuracanthus,,0,0,1,16
Saxifraga presolanensis,EN,MAGNOLIOPSIDA,SAXIFRAGALES,SAXIFRAGACEAE,Saxifraga,,0,0,1,16
Moehringia tommasinii,EN,MAGNOLIOPSIDA,CARYOPHYLLALES,CARYOPHYLLACEAE,Moehringia,,0,0,1,16
Dianthus grossheimii,EN,MAGNOLIOPSIDA,CARYOPHYLLALES,CARYOPHYLLACEAE,Dianthus,,0,0,1,16
Grevillea cravenii,EN,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Grevillea,,0,0,1,16
Tillandsia romeroi,EN,LILIOPSIDA,POALES,BROMELIACEAE,Tillandsia,,0,0,1,16
Wikstroemia monticola,EN,MAGNOLIOPSIDA,MALVALES,THYMELAEACEAE,Wikstroemia,,0,0,1,16
Myrsine denticulata,EN,MAGNOLIOPSIDA,ERICALES,PRIMULACEAE,Myrsine,,0,0,1,16
Nothobranchius milvertzi,EN,ACTINOPTERYGII,CYPRINODONTIFORMES,NOTHOBRANCHIIDAE,Nothobranchius,,0,1,0,16
Protogobius attiti,EN,ACTINOPTERYGII,GOBIIFORMES,RHYACICHTHYIDAE,Protogobius,,0,1,0,16
Ophisternon candidum,EN,ACTINOPTERYGII,SYNBRANCHIFORMES,SYNBRANCHIDAE,Ophisternon,,0,1,0,16
Hemiancistrus megalopteryx,EN,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Hemiancistrus,,0,1,0,16
Gobiocichla ethelwynnae,EN,ACTINOPTERYGII,CICHLIFORMES,CICHLIDAE,Gobiocichla,,0,1,0,16
Cobitis bilseli,EN,ACTINOPTERYGII,CYPRINIFORMES,COBITIDAE,Cobitis,,0,1,0,16
Chrosomus saylori,EN,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Chrosomus,,0,1,0,16
Capoeta barroisi,EN,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Capoeta,,0,1,0,16
Scardinius graecus,EN,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Scardinius,,0,1,0,16
Phractura ansorgii,EN,ACTINOPTERYGII,SILURIFORMES,AMPHILIIDAE,Phractura,,0,1,0,16
Synodontis dorsomaculatus,EN,ACTINOPTERYGII,SILURIFORMES,MOCHOKIDAE,Synodontis,,0,1,0,16
Parodon alfonsoi,EN,ACTINOPTERYGII,CHARACIFORMES,PARODONTIDAE,Parodon,,0,1,0,16
Corydoras griseus,EN,ACTINOPTERYGII,SILURIFORMES,CALLICHTHYIDAE,Corydoras,,0,1,0,16
Rasbora naggsi,EN,ACTINOPTERYGII,CYPRINIFORMES,DANIONIDAE,Rasbora,,0,1,0,16
Epiplatys etzeli,EN,ACTINOPTERYGII,CYPRINODONTIFORMES,NOTHOBRANCHIIDAE,Epiplatys,,0,1,0,16
Phaner furcifer,EN,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Phaner,,0,0,1,17
Pteropus pselaphon,EN,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,,0,0,1,17
Solomys sapientis,EN,MAMMALIA,RODENTIA,MURIDAE,Solomys,,0,0,1,17
Antechinus arktos,EN,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Antechinus,,0,0,1,17
Cercocebus lunulatus,EN,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercocebus,,0,0,1,17
Chinchilla chinchilla,EN,MAMMALIA,RODENTIA,CHINCHILLIDAE,Chinchilla,,0,0,1,17
Crocidura negrina,EN,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,,0,0,1,17
Mesocapromys auritus,EN,MAMMALIA,RODENTIA,CAPROMYIDAE,Mesocapromys,,0,0,1,17
Ctenomys flamarioni,EN,MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,,0,0,1,17
Crocidura mdumai,EN,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,,0,0,1,17
Pristidactylus alvaroi,EN,REPTILIA,SQUAMATA,LEIOSAURIDAE,Pristidactylus,,0,0,1,17
Abronia martindelcampoi,EN,REPTILIA,SQUAMATA,ANGUIDAE,Abronia,,0,0,1,17
Ahaetulla perroteti,EN,REPTILIA,SQUAMATA,COLUBRIDAE,Ahaetulla,,0,0,1,17
Nannoscincus greeri,EN,REPTILIA,SQUAMATA,SCINCIDAE,Nannoscincus,,0,0,1,17
Brasiliscincus caissara,EN,REPTILIA,SQUAMATA,SCINCIDAE,Brasiliscincus,,0,0,1,17
Liolaemus arambarensis,EN,REPTILIA,SQUAMATA,LIOLAEMIDAE,Liolaemus,,0,0,1,17
Ungaliophis continentalis,EN,REPTILIA,SQUAMATA,UNGALIOPHIIDAE,Ungaliophis,,0,0,1,17
Celestus barbouri,EN,REPTILIA,SQUAMATA,DIPLOGLOSSIDAE,Celestus,,0,0,1,17
Ichthyophis weberi,EN,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,,0,1,1,17
Bolitoglossa magnifica,EN,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,,0,0,1,17
Craugastor pechorum,EN,AMPHIBIA,ANURA,CRAUGASTORIDAE,Craugastor,,0,1,1,17
Pristimantis carlosceroni,EN,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,,0,0,1,17
Oedipina carablanca,EN,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Oedipina,,0,0,1,17
Cardioglossa oreas,EN,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Cardioglossa,,0,1,1,17
Boana buriti,EN,AMPHIBIA,ANURA,HYLIDAE,Boana,,0,1,1,17
Ravenea krociana,EN,LILIOPSIDA,ARECALES,ARECACEAE,Ravenea,,0,0,1,17
Psychotria raivavaensis,EN,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Psychotria,,0,0,1,17
Tulipa cypria,EN,LILIOPSIDA,LILIALES,LILIACEAE,Tulipa,,0,0,1,17
Saxifraga tombeanensis,EN,MAGNOLIOPSIDA,SAXIFRAGALES,SAXIFRAGACEAE,Saxifraga,,0,0,1,17
Narcissus jacquemoudii,EN,LILIOPSIDA,ASPARAGALES,AMARYLLIDACEAE,Narcissus,,0,0,1,17
Conyza pannosa,EN,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Conyza,,0,1,1,17
Commelina ascendens,EN,LILIOPSIDA,COMMELINALES,COMMELINACEAE,Commelina,,0,1,1,17
Sclerotheca margaretae,EN,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Sclerotheca,,0,0,1,17
Melicope oahuensis,EN,MAGNOLIOPSIDA,SAPINDALES,RUTACEAE,Melicope,,0,0,1,17
Cenchrus articularis,EN,LILIOPSIDA,POALES,POACEAE,Cenchrus,,0,0,1,17
Olearia telmatica,EN,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Olearia,,0,0,1,17
Claoxylon collenettei,EN,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Claoxylon,,0,0,1,17
Inversodicraea bosii,EN,MAGNOLIOPSIDA,MALPIGHIALES,PODOSTEMACEAE,Inversodicraea,,0,1,0,17
Aponogeton ranunculiflorus,EN,LILIOPSIDA,ALISMATALES,APONOGETONACEAE,Aponogeton,,0,1,0,17
Dypsis eriostachys,EN,LILIOPSIDA,ARECALES,ARECACEAE,Dypsis,,0,0,1,17
Peucedanum sandwicense,EN,MAGNOLIOPSIDA,APIALES,APIACEAE,Peucedanum,,0,0,1,17
Lepidium serra,EN,MAGNOLIOPSIDA,BRASSICALES,BRASSICACEAE,Lepidium,,0,0,1,17
Disterigma campii,EN,MAGNOLIOPSIDA,ERICALES,ERICACEAE,Disterigma,,0,0,1,17
Trillium oostingii,EN,LILIOPSIDA,LILIALES,MELANTHIACEAE,Trillium,,0,0,1,17
Ravenea albicans,EN,LILIOPSIDA,ARECALES,ARECACEAE,Ravenea,,0,0,1,17
Magnolia coriacea,EN,MAGNOLIOPSIDA,MAGNOLIALES,MAGNOLIACEAE,Magnolia,,0,0,1,17
Costus zamoranus,EN,LILIOPSIDA,ZINGIBERALES,COSTACEAE,Costus,,0,0,1,17
Avena murphyi,EN,LILIOPSIDA,POALES,POACEAE,Avena,,0,0,1,17
Schiedea spergulina,EN,MAGNOLIOPSIDA,CARYOPHYLLALES,CARYOPHYLLACEAE,Schiedea,,0,0,1,17
Cyrtandra oenobarba,EN,MAGNOLIOPSIDA,LAMIALES,GESNERIACEAE,Cyrtandra,,0,0,1,17
Coprosma stephanocarpa,EN,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Coprosma,,0,0,1,17
Grevillea corrugata,EN,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Grevillea,,0,0,1,17
Glochidion emarginatum,EN,MAGNOLIOPSIDA,MALPIGHIALES,PHYLLANTHACEAE,Glochidion,,0,0,1,17
Fundulopanchax gularis,EN,ACTINOPTERYGII,CYPRINODONTIFORMES,NOTHOBRANCHIIDAE,Fundulopanchax,,0,1,0,17
Rocio spinosissima,EN,ACTINOPTERYGII,CICHLIFORMES,CICHLIDAE,Rocio,,0,1,0,17
Etheostoma akatulo,EN,ACTINOPTERYGII,PERCIFORMES,PERCIDAE,Etheostoma,,0,1,0,17
Luciobarbus magniatlantis,EN,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Luciobarbus,,0,1,0,17
Gambusia xanthosoma,EN,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Gambusia,,1,1,0,17
Priapella olmecae,EN,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Priapella,,0,1,0,17
Cobitis meridionalis,EN,ACTINOPTERYGII,CYPRINIFORMES,COBITIDAE,Cobitis,,0,1,0,17
Melanotaenia boesemani,EN,ACTINOPTERYGII,ATHERINIFORMES,MELANOTAENIIDAE,Melanotaenia,,0,1,0,17
Oxylapia polli,EN,ACTINOPTERYGII,CICHLIFORMES,CICHLIDAE,Oxylapia,,0,1,0,17
Fundulopanchax sjostedti,EN,ACTINOPTERYGII,CYPRINODONTIFORMES,NOTHOBRANCHIIDAE,Fundulopanchax,,0,1,0,17
Hypseleotris aurea,EN,ACTINOPTERYGII,GOBIIFORMES,ELEOTRIDAE,Hypseleotris,,0,1,0,17
Coelotilapia joka,EN,ACTINOPTERYGII,CICHLIFORMES,CICHLIDAE,Coelotilapia,,0,1,0,17
Poropanchax myersi,EN,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Poropanchax,,0,1,0,17
Salmo ohridanus,EN,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salmo,,0,1,0,17
Cribroheros rhytisma,EN,ACTINOPTERYGII,CICHLIFORMES,CICHLIDAE,Cribroheros,,0,1,0,17
Ancistrus marcapatae,EN,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Ancistrus,,0,1,0,17
Kadarsanomys sodyi,EN,MAMMALIA,RODENTIA,MURIDAE,Kadarsanomys,,0,0,1,18
Moschus leucogaster,EN,MAMMALIA,ARTIODACTYLA,MOSCHIDAE,Moschus,,0,0,1,18
Notopteris neocaledonicus,EN,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Notopteris,,0,0,1,18
Lepidophyma lipetzi,EN,REPTILIA,SQUAMATA,XANTUSIIDAE,Lepidophyma,,0,0,1,18
Opisthotropis alcalai,EN,REPTILIA,SQUAMATA,NATRICIDAE,Opisthotropis,,0,0,1,18
Paroedura masobe,EN,REPTILIA,SQUAMATA,GEKKONIDAE,Paroedura,,0,0,1,18
Rhampholeon spinosus,EN,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Rhampholeon,,0,0,1,18
Anolis benedikti,EN,REPTILIA,SQUAMATA,ANOLIDAE,Anolis,,0,0,1,18
Goniurosaurus catbaensis,EN,REPTILIA,SQUAMATA,EUBLEPHARIDAE,Goniurosaurus,,0,0,1,18
Acanthodactylus savignyi,EN,REPTILIA,SQUAMATA,LACERTIDAE,Acanthodactylus,,0,0,1,18
Brookesia karchei,EN,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Brookesia,,0,0,1,18
Cyrtodactylus phuketensis,EN,REPTILIA,SQUAMATA,GEKKONIDAE,Cyrtodactylus,,0,0,1,18
Oligosoma homalonotum,EN,REPTILIA,SQUAMATA,SCINCIDAE,Oligosoma,,0,0,1,18
Pseudophilautus auratus,EN,AMPHIBIA,ANURA,RHACOPHORIDAE,Pseudophilautus,,0,0,1,18
Pristimantis cedros,EN,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,,0,0,1,18
Anodonthyla moramora,EN,AMPHIBIA,ANURA,MICROHYLIDAE,Anodonthyla,,0,0,1,18
Amietia johnstoni,EN,AMPHIBIA,ANURA,PYXICEPHALIDAE,Amietia,,0,1,1,18
Silverstoneia erasmios,EN,AMPHIBIA,ANURA,DENDROBATIDAE,Silverstoneia,,0,1,1,18
Afrixalus clarkei,EN,AMPHIBIA,ANURA,HYPEROLIIDAE,Afrixalus,,0,1,1,18
Nannophrys marmorata,EN,AMPHIBIA,ANURA,DICROGLOSSIDAE,Nannophrys,,0,1,1,18
Pseudoeurycea mystax,EN,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,,0,0,1,18
Eleutherodactylus geitonos,EN,AMPHIBIA,ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus,,0,0,1,18
Hylodes magalhaesi,EN,AMPHIBIA,ANURA,HYLODIDAE,Hylodes,,0,1,1,18
Aromobates saltuensis,EN,AMPHIBIA,ANURA,AROMOBATIDAE,Aromobates,,0,1,1,18
Cacosternum thorini,EN,AMPHIBIA,ANURA,PYXICEPHALIDAE,Cacosternum,,0,1,1,18
Telmatobius hauthali,EN,AMPHIBIA,ANURA,TELMATOBIIDAE,Telmatobius,,0,1,0,18
Ameerega silverstonei,EN,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,,0,1,1,18
Eleutherodactylus melacara,EN,AMPHIBIA,ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus,,0,0,1,18
Hyloxalus chocoensis,EN,AMPHIBIA,ANURA,DENDROBATIDAE,Hyloxalus,,0,1,1,18
Rhinella casconi,EN,AMPHIBIA,ANURA,BUFONIDAE,Rhinella,,0,1,1,18
Craugastor monnichorum,EN,AMPHIBIA,ANURA,CRAUGASTORIDAE,Craugastor,,0,0,1,18
Leptopelis xenodactylus,EN,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Leptopelis,,0,1,1,18
Hyloscirtus piceigularis,EN,AMPHIBIA,ANURA,HYLIDAE,Hyloscirtus,,0,1,1,18
Scorzonera safievii,EN,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Scorzonera,,0,0,1,18
Limonium bahamense,EN,MAGNOLIOPSIDA,CARYOPHYLLALES,PLUMBAGINACEAE,Limonium,,0,0,1,18
Euphorbia haeleeleana,EN,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Euphorbia,,0,0,1,18
Magnolia urraoensis,EN,MAGNOLIOPSIDA,MAGNOLIALES,MAGNOLIACEAE,Magnolia,,0,0,1,18
Micromeria leucantha,EN,MAGNOLIOPSIDA,LAMIALES,LAMIACEAE,Micromeria,,0,0,1,18
Camptostemon philippinensis,EN,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Camptostemon,,1,0,1,18
Raphionacme caerulea,EN,MAGNOLIOPSIDA,GENTIANALES,APOCYNACEAE,Raphionacme,,0,0,1,18
Anthopterus verticillatus,EN,MAGNOLIOPSIDA,ERICALES,ERICACEAE,Anthopterus,,0,0,1,18
Psammisia aurantiaca,EN,MAGNOLIOPSIDA,ERICALES,ERICACEAE,Psammisia,,0,0,1,18
Melicope margaretae,EN,MAGNOLIOPSIDA,SAPINDALES,RUTACEAE,Melicope,,0,0,1,18
Argyranthemum thalassophilum,EN,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Argyranthemum,,0,0,1,18
Schiedea lychnoides,EN,MAGNOLIOPSIDA,CARYOPHYLLALES,CARYOPHYLLACEAE,Schiedea,,0,0,1,18
Euphorbia clusiifolia,EN,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Euphorbia,,0,0,1,18
Espeletia rositae,EN,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Espeletia,,0,0,1,18
Allodontichthys hubbsi,EN,ACTINOPTERYGII,CYPRINODONTIFORMES,GOODEIDAE,Allodontichthys,,0,1,0,18
Lampetra alavariensis,EN,PETROMYZONTI,PETROMYZONTIFORMES,PETROMYZONTIDAE,Lampetra,,0,1,0,18
Chaetostoma lepturum,EN,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Chaetostoma,,0,1,0,18
Epiplatys biafranus,EN,ACTINOPTERYGII,CYPRINODONTIFORMES,NOTHOBRANCHIIDAE,Epiplatys,,0,1,0,18
Garra kemali,EN,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Garra,,0,1,0,18
Benitochromis riomuniensis,EN,ACTINOPTERYGII,CICHLIFORMES,CICHLIDAE,Benitochromis,,0,1,0,18
Laubuka varuna,EN,ACTINOPTERYGII,CYPRINIFORMES,DANIONIDAE,Laubuka,,0,1,0,18
Oreochromis amphimelas,EN,ACTINOPTERYGII,CICHLIFORMES,CICHLIDAE,Oreochromis,,0,1,0,18
Aphyosemion volcanum,EN,ACTINOPTERYGII,CYPRINODONTIFORMES,NOTHOBRANCHIIDAE,Aphyosemion,,0,1,0,18
Squalius carinus,EN,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Squalius,,0,1,0,18
Ctenomys latro,EN,MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,,0,0,1,19
Geocapromys brownii,EN,MAMMALIA,RODENTIA,CAPROMYIDAE,Geocapromys,,0,0,1,19
Rhinolophus ziama,EN,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,,0,0,1,19
Crocidura parva,EN,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,,0,0,1,19
Hoolock tianxing,EN,MAMMALIA,PRIMATES,HYLOBATIDAE,Hoolock,,0,0,1,19
Riama cashcaensis,EN,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Riama,,0,0,1,19
Darevskia clarkorum,EN,REPTILIA,SQUAMATA,LACERTIDAE,Darevskia,,0,0,1,19
Hemiphyllodactylus titiwangsaensis,EN,REPTILIA,SQUAMATA,GEKKONIDAE,Hemiphyllodactylus,,0,0,1,19
Leptodactylodon perreti,EN,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Leptodactylodon,,0,1,1,19
Ichthyophis orthoplicatus,EN,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,,0,1,1,19
Oedipina stenopodia,EN,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Oedipina,,0,0,1,19
Insuetophrynus acarpicus,EN,AMPHIBIA,ANURA,RHINODERMATIDAE,Insuetophrynus,,0,1,1,19
Pseudoeurycea ruficauda,EN,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,,0,0,1,19
Anomaloglossus blanci,EN,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,,0,1,1,19
Colchicum rechingeri,EN,LILIOPSIDA,LILIALES,COLCHICACEAE,Colchicum,,0,0,1,19
Heritiera globosa,EN,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Heritiera,,1,1,1,19
Leiothylax quangensis,EN,MAGNOLIOPSIDA,MALPIGHIALES,PODOSTEMACEAE,Leiothylax,,0,1,0,19
Grevillea xiphoidea,EN,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Grevillea,,0,0,1,19
Brayopsis diapensioides,EN,MAGNOLIOPSIDA,BRASSICALES,BRASSICACEAE,Brayopsis,,0,0,1,19
Psammisia incana,EN,MAGNOLIOPSIDA,ERICALES,ERICACEAE,Psammisia,,0,0,1,19
Chionanthus caymanensis,EN,MAGNOLIOPSIDA,LAMIALES,OLEACEAE,Chionanthus,,0,0,1,19
Brassica hilarionis,EN,MAGNOLIOPSIDA,BRASSICALES,BRASSICACEAE,Brassica,,0,0,1,19
Magnolia angustioblonga,EN,MAGNOLIOPSIDA,MAGNOLIALES,MAGNOLIACEAE,Magnolia,,0,0,1,19
Dypsis lutea,EN,LILIOPSIDA,ARECALES,ARECACEAE,Dypsis,,0,0,1,19
Camellia longipedicellata,EN,MAGNOLIOPSIDA,ERICALES,THEACEAE,Camellia,,0,0,1,19
Fabiana squamata,EN,MAGNOLIOPSIDA,SOLANALES,SOLANACEAE,Fabiana,,0,0,1,19
Pipturus kauaiensis,EN,MAGNOLIOPSIDA,ROSALES,URTICACEAE,Pipturus,,0,0,1,19
Caladenia graniticola,EN,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Caladenia,,0,0,1,19
Kadua rapensis,EN,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Kadua,,0,0,1,19
Meryta choristantha,EN,MAGNOLIOPSIDA,APIALES,ARALIACEAE,Meryta,,0,0,1,19
Heritiera fomes,EN,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Heritiera,,1,1,1,19
Cyanea recta,EN,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,,0,0,1,19
Echium vulcanorum,EN,MAGNOLIOPSIDA,BORAGINALES,BORAGINACEAE,Echium,,0,0,1,19
Illicium hottense,EN,MAGNOLIOPSIDA,AUSTROBAILEYALES,SCHISANDRACEAE,Illicium,,0,0,1,19
Puya loca,EN,LILIOPSIDA,POALES,BROMELIACEAE,Puya,,0,0,1,19
Caladenia granitora,EN,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Caladenia,,0,0,1,19
Wikstroemia johnplewsii,EN,MAGNOLIOPSIDA,MALVALES,THYMELAEACEAE,Wikstroemia,,0,0,1,19
Melicope hivaoaensis,EN,MAGNOLIOPSIDA,SAPINDALES,RUTACEAE,Melicope,,0,0,1,19
Algansea aphanea,EN,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Algansea,,0,1,0,19
Silurus aristotelis,EN,ACTINOPTERYGII,SILURIFORMES,SILURIDAE,Silurus,,0,1,0,19
Gobio intermedius,EN,ACTINOPTERYGII,CYPRINIFORMES,GOBIONIDAE,Gobio,,0,1,0,19
Chondrostoma kinzelbachi,EN,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Chondrostoma,,0,1,0,19
Cordylancistrus torbesensis,EN,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Cordylancistrus,,0,1,0,19
Centromochlus meridionalis,EN,ACTINOPTERYGII,SILURIFORMES,AUCHENIPTERIDAE,Centromochlus,,0,1,0,19
Jenynsia diphyes,EN,ACTINOPTERYGII,CYPRINODONTIFORMES,ANABLEPIDAE,Jenynsia,,0,1,0,19
Astyanax daguae,EN,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Astyanax,,0,1,0,19
Bedotia longianalis,EN,ACTINOPTERYGII,ATHERINIFORMES,BEDOTIIDAE,Bedotia,,0,1,0,19
Coptodon kottae,EN,ACTINOPTERYGII,CICHLIFORMES,CICHLIDAE,Coptodon,,0,1,0,19
Syngnathus watermeyeri,EN,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Syngnathus,,1,1,0,19
Garra ghorensis,EN,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Garra,,0,1,0,19
Rheocles alaotrensis,EN,ACTINOPTERYGII,ATHERINIFORMES,BEDOTIIDAE,Rheocles,,0,1,0,19
Cercopithecus sclateri,EN,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercopithecus,,0,0,1,20
Gekko badenii,EN,REPTILIA,SQUAMATA,GEKKONIDAE,Gekko,,0,0,1,20
Geophis talamancae,EN,REPTILIA,SQUAMATA,DIPSADIDAE,Geophis,,0,0,1,20
Brachylophus bulabula,EN,REPTILIA,SQUAMATA,IGUANIDAE,Brachylophus,,0,0,1,20
Uromastyx thomasi,EN,REPTILIA,SQUAMATA,AGAMIDAE,Uromastyx,,0,0,1,20
Riama simotera,EN,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Riama,,0,0,1,20
Anolis placidus,EN,REPTILIA,SQUAMATA,ANOLIDAE,Anolis,,0,0,1,20
Sphaerodactylus dacnicolor,EN,REPTILIA,SQUAMATA,SPHAERODACTYLIDAE,Sphaerodactylus,,0,0,1,20
Sphaerodactylus rhabdotus,EN,REPTILIA,SQUAMATA,SPHAERODACTYLIDAE,Sphaerodactylus,,0,0,1,20
Hemidactylus kangerensis,EN,REPTILIA,SQUAMATA,GEKKONIDAE,Hemidactylus,,0,0,1,20
Hemiphractus johnsoni,EN,AMPHIBIA,ANURA,HEMIPHRACTIDAE,Hemiphractus,,0,0,1,20
Beddomixalus bijui,EN,AMPHIBIA,ANURA,RHACOPHORIDAE,Beddomixalus,,0,0,1,20
Stumpffia pygmaea,EN,AMPHIBIA,ANURA,MICROHYLIDAE,Stumpffia,,0,0,1,20
Eupsophus migueli,EN,AMPHIBIA,ANURA,ALSODIDAE,Eupsophus,,0,1,1,20
Eupsophus contulmoensis,EN,AMPHIBIA,ANURA,ALSODIDAE,Eupsophus,,0,1,1,20
Rhinella cristinae,EN,AMPHIBIA,ANURA,BUFONIDAE,Rhinella,,0,1,1,20
Hyperolius leucotaenius,EN,AMPHIBIA,ANURA,HYPEROLIIDAE,Hyperolius,,0,1,1,20
Ololygon heyeri,EN,AMPHIBIA,ANURA,HYLIDAE,Ololygon,,0,0,1,20
Choerophryne gudrunae,EN,AMPHIBIA,ANURA,MICROHYLIDAE,Choerophryne,,0,0,1,20
Pristimantis loustes,EN,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,,0,1,1,20
Dypsis faneva,EN,LILIOPSIDA,ARECALES,ARECACEAE,Dypsis,,0,0,1,20
Cyrtandra wawrae,EN,MAGNOLIOPSIDA,LAMIALES,GESNERIACEAE,Cyrtandra,,0,0,1,20
Pritchardia arecina,EN,LILIOPSIDA,ARECALES,ARECACEAE,Pritchardia,,0,0,1,20
Bidens beckiana,EN,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Bidens,,0,0,1,20
Psychotria uapoensis,EN,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Psychotria,,0,0,1,20
Acalypha rapensis,EN,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Acalypha,,0,0,1,20
Euphorbia robivelonae,EN,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Euphorbia,,0,1,1,20
Adenocarpus ombriosus,EN,MAGNOLIOPSIDA,FABALES,FABACEAE,Adenocarpus,,0,0,1,20
Psephellus debedicus,EN,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Psephellus,,0,0,1,20
Neostapfiella chloridiantha,EN,LILIOPSIDA,POALES,POACEAE,Neostapfiella,,0,1,1,20
Ixora sambiranensis,EN,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Ixora,,0,1,0,20
